-0.00010929647804377434,-4.99990844726563
-0.00010929856002319924,-2.49953436851501
-0.00010935623907616979,2.78234481811523E-04
-0.0001090577781885939,2.50009083747864
-0.0001051712342042879,5.00046491622925
-9.774404022992977e-05,7.50027751922607
-9.302803009540549e-05,10.0000905990601
-8.82638439216782e-05,12.5004653930664
-7.88634944694972e-05,15.0002784729004
-6.734102428499187e-05,17.5000915527344
-5.302094632697455e-05,20.000467300415
-4.436755673669072e-05,22.500280380249
-3.608857252641068e-05,25.000093460083
-3.0447325151577065e-05,27.5004692077637
-2.4240228722582295e-05,30.0002822875977
-1.4621609771779283e-05,32.5000953674316
-3.85429863233e-06,35.0004730224609
3.361839830673889e-06,37.5002861022949
8.893329150443908e-06,40.0000991821289
1.2546736999615077e-05,42.5004768371582
1.5586421730323243e-05,45.0002899169922
1.8766212639046602e-05,47.5001029968262
2.0268847358878285e-05,50.0004806518555
2.0850417501784e-05,52.5002937316895
2.0565724896192335e-05,55.0001068115234
2.018532408925334e-05,57.5004844665527
1.8999345702344642e-05,60.0002975463867
1.6970977736392936e-05,62.5001106262207
1.3888303529666021e-05,65.00048828125
1.0814022545101645e-05,67.5003051757813
8.194616992948231e-06,70.0001220703125
6.785630920068126e-06,72.5005035400391
3.657030130585802e-06,75.0003204345703
-2.6476838529694427e-06,77.5001373291016
-8.800518270114201e-06,80.0005187988281
-1.1979728837369763e-05,82.5003356933594
-1.5330611701106672e-05,85.0001525878906
-1.798671022420568e-05,87.5005340576172
-1.9976673556948684e-05,90.0003509521484
-2.2259067903595458e-05,92.5001678466797
-2.164495345712599e-05,95.0005493164063
-1.8003375431163165e-05,97.5003662109375
-1.2148209838899467e-05,100.000183105469
-7.854172789296602e-06,102.500564575195
-2.1357626653159093e-06,105.000381469727
5.257078254162156e-06,107.500198364258
1.4673658523412502e-05,110.000015258789
2.2759994927834896e-05,112.500396728516
2.8838066369785604e-05,115.000213623047
3.557642275207363e-05,117.500030517578
3.8506763852038865e-05,120.000411987305
4.452254910870888e-05,122.500228881836
5.323744771812647e-05,125.000045776367
5.874517222716112e-05,127.500427246094
6.245712966091258e-05,130.000244140625
6.529595816729096e-05,132.500061035156
6.770418615166692e-05,135.000442504883
7.072062805885678e-05,137.500259399414
7.285266133350696e-05,140.000076293945
7.390904259591784e-05,142.500457763672
7.398479348528932e-05,145.000274658203
7.337202689621301e-05,147.500091552734
7.265696816906604e-05,150.000473022461
7.12101026483228e-05,152.500289916992
6.820966943021039e-05,155.000106811523
6.440802418669415e-05,157.50048828125
6.0620291159989604e-05,160.000305175781
5.6027403817770344e-05,162.500122070313
5.314714567800885e-05,165.000503540039
4.739850880432558e-05,167.50032043457
3.638570507336746e-05,170.000137329102
3.127127861701368e-05,172.500518798828
2.3471476604918406e-05,175.000335693359
1.369632226801608e-05,177.500152587891
4.910376483970137e-06,180.000534057617
-3.97784566265741e-06,182.500350952148
-1.5241244557324475e-05,185.00016784668
-2.319093306764228e-05,187.500549316406
-2.8667451941177812e-05,190.000366210938
-3.5333991707431305e-05,192.500183105469
-4.135641774796821e-05,195.000564575195
-5.0591192920787544e-05,197.500381469727
-5.679901008528057e-05,200.000198364258
-6.094137973469131e-05,202.500015258789
-6.410091491341581e-05,205.000396728516
-6.717602047897875e-05,207.500213623047
-6.853199594864286e-05,210.000030517578
-7.001026410076394e-05,212.500411987305
-7.134554259930857e-05,215.000228881836
-7.184443657669255e-05,217.500045776367
-7.185376587069881e-05,220.000427246094
-7.122675429952222e-05,222.500244140625
-7.068659285313435e-05,225.000061035156
-6.942113762210894e-05,227.500442504883
-6.698992984060523e-05,230.000259399414
-6.418737737458805e-05,232.500076293945
-6.139765476944292e-05,235.000457763672
-5.765906373019795e-05,237.500274658203
-5.439751839050864e-05,240.000091552734
-4.966166151508406e-05,242.500473022461
-4.3366902864873926e-05,245.000289916992
-3.7161168566539184e-05,247.500106811523
-3.266170299363368e-05,250.00048828125
-2.7363989741156032e-05,252.500305175781
-2.415600531528186e-05,255.000122070313
-1.8766628954222467e-05,257.500518798828
-1.3099084239117166e-05,260.000335693359
-6.8917688253193675e-06,262.500152587891
-4.226046179693632e-06,265.000549316406
-1.93129297845e-06,267.500366210938
-1.0902432985457318e-06,270.000183105469
0,272.500579833984
1.2520083816184095e-06,275.000396728516
0,277.500213623047
-1.7210472206762513e-06,280.000030517578
-3.584563154183853e-06,282.500427246094
-5.857500643734644e-06,285.000244140625
-1.4267119131597908e-05,287.500061035156
-2.6259339843018334e-05,290.000457763672
-3.6393468071908336e-05,292.500274658203
-4.225139706248289e-05,295.000091552734
-4.9232538784869556e-05,297.50048828125
-5.306595846541575e-05,300.000305175781
-6.621828895520924e-05,302.500122070313
-7.983646810211612e-05,305.000518798828
-9.174683484297388e-05,307.500335693359
-0.00010154439313448282,310.000152587891
-0.00010757704674772999,312.500549316406
-0.00011178155273925522,315.000366210938
-0.00011964239310171641,317.500183105469
-0.00013001217988997235,320.000579833984
-0.00014024967127178016,322.500396728516
-0.00014535123168831908,325.000213623047
-0.00014820402208259167,327.500030517578
-0.0001496604341581939,330.000427246094
-0.00015272586074806658,332.500244140625
-0.0001592335812311761,335.000061035156
-0.00016171942845116756,337.500457763672
-0.00016249348388034513,340.000274658203
-0.00016249347245914748,342.500091552734
-0.00016227001628260358,345.00048828125
-0.000160896162750807,347.500305175781
-0.0001578284857155333,350.000122070313
-0.00015312904848855858,352.500518798828
-0.00014813336976072895,355.000335693359
-0.00014405891778427303,357.500152587891
-0.00014156517619927342,360.000549316406
-0.00013328949430070085,362.500366210938
0,365.000183105469
